family_id,assigned_day
2996,73
2997,87
2998,60
2999,60
3000,48
3001,100
3002,2
3003,50
3004,24
3005,95
3006,29
3007,87
3008,47
3009,23
3010,75
3011,93
3012,68
3013,75
3014,96
3015,37
3016,10
3017,40
3018,39
3019,16
3020,31
3021,100
3022,34
3023,33
3024,99
3025,2
3026,18
3027,15
3028,87
3029,7
3030,5
3031,88
3032,72
3033,84
3034,96
3035,53
3036,79
3037,79
3038,66
3039,20
3040,24
3041,29
3042,73
3043,81
3044,75
3045,29
3046,3
3047,60
3048,93
3049,72
3050,49
3051,3
3052,7
3053,62
3054,32
3055,8
3056,32
3057,10
3058,71
3059,43
3060,19
3061,86
3062,1
3063,38
3064,14
3065,6
3066,3
3067,45
3068,53
3069,46
3070,46
3071,60
3072,14
3073,61
3074,75
3075,15
3076,63
3077,27
3078,28
3079,55
3080,38
3081,48
3082,26
3083,6
3084,95
3085,52
3086,46
3087,3
3088,76
3089,13
3090,29
3091,24
3092,64
3093,35
3094,57
3095,89
3096,1
3097,1
3098,23
3099,36
3100,34
3101,47
3102,2
3103,2
3104,12
3105,55
3106,39
3107,17
3108,97
3109,18
3110,84
3111,31
3112,69
3113,44
3114,90
3115,61
3116,74
3117,55
3118,10
3119,35
3120,42
3121,47
3122,5
3123,95
3124,6
3125,3
3126,49
3127,75
3128,12
3129,78
3130,46
3131,36
3132,20
3133,89
3134,48
3135,57
3136,48
3137,91
3138,5
3139,58
3140,59
3141,54
3142,87
3143,29
3144,33
3145,57
3146,36
3147,1
3148,1
3149,14
3150,10
3151,26
3152,11
3153,17
3154,90
3155,92
3156,75
3157,88
3158,44
3159,24
3160,17
3161,25
3162,17
3163,66
3164,78
3165,91
3166,19
3167,14
3168,76
3169,54
3170,11
3171,76
3172,8
3173,60
3174,1
3175,69
3176,10
3177,50
3178,47
3179,66
3180,33
3181,10
3182,61
3183,19
3184,66
3185,45
3186,4
3187,61
3188,13
3189,22
3190,52
3191,53
3192,53
3193,29
3194,62
3195,22
3196,45
3197,9
3198,28
3199,36
3200,9
3201,21
3202,28
3203,9
3204,47
3205,95
3206,37
3207,82
3208,10
3209,93
3210,98
3211,67
3212,19
3213,20
3214,6
3215,59
3216,10
3217,91
3218,42
3219,47
3220,4
3221,28
3222,57
3223,14
3224,44
3225,73
3226,26
3227,13
3228,60
3229,78
3230,8
3231,78
3232,12
3233,3
3234,53
3235,91
3236,40
3237,36
3238,91
3239,78
3240,45
3241,17
3242,46
3243,7
3244,16
3245,93
3246,1
3247,35
3248,7
3249,16
3250,100
3251,38
3252,91
3253,82
3254,50
3255,22
3256,61
3257,16
3258,8
3259,17
3260,74
3261,75
3262,4
3263,32
3264,24
3265,77
3266,33
3267,47
3268,99
3269,13
3270,58
3271,77
3272,46
3273,10
3274,41
3275,59
3276,67
3277,34
3278,56
3279,19
3280,47
3281,75
3282,22
3283,35
3284,34
3285,62
3286,96
3287,2
3288,48
3289,51
3290,60
3291,89
3292,56
3293,87
3294,48
3295,43
3296,21
3297,83
3298,86
3299,67
3300,32
3301,26
3302,66
3303,68
3304,89
3305,67
3306,88
3307,95
3308,19
3309,15
3310,10
3311,18
3312,31
3313,30
3314,6
3315,100
3316,59
3317,99
3318,59
3319,60
3320,46
3321,26
3322,17
3323,1
3324,21
3325,99
3326,23
3327,76
3328,73
3329,5
3330,80
3331,34
3332,40
3333,17
3334,100
3335,25
3336,36
3337,77
3338,4
3339,24
3340,68
3341,92
3342,60
3343,67
3344,74
3345,14
3346,34
3347,30
3348,57
3349,25
3350,38
3351,33
3352,85
3353,33
3354,63
3355,24
3356,21
3357,96
3358,69
3359,82
3360,67
3361,1
3362,17
3363,12
3364,19
3365,56
3366,7
3367,45
3368,71
3369,40
3370,24
3371,20
3372,82
3373,50
3374,82
3375,47
3376,46
3377,49
3378,24
3379,76
3380,38
3381,80
3382,63
3383,37
3384,13
3385,85
3386,86
3387,5
3388,57
3389,47
3390,57
3391,57
3392,11
3393,92
3394,1
3395,34
3396,27
3397,58
3398,73
3399,13
3400,43
3401,15
3402,84
3403,3
3404,9
3405,13
3406,63
3407,21
3408,4
3409,59
3410,25
3411,89
3412,96
3413,24
3414,88
3415,25
3416,46
3417,49
3418,57
3419,6
3420,66
3421,40
3422,7
3423,78
3424,62
3425,33
3426,55
3427,12
3428,46
3429,35
3430,34
3431,70
3432,28
3433,24
3434,8
3435,29
3436,18
3437,53
3438,2
3439,28
3440,56
3441,24
3442,30
3443,29
3444,47
3445,70
3446,47
3447,23
3448,90
3449,34
3450,43
3451,40
3452,57
3453,46
3454,11
3455,81
3456,3
3457,32
3458,19
3459,81
3460,36
3461,66
3462,1
3463,31
3464,10
3465,15
3466,86
3467,18
3468,59
3469,64
3470,21
3471,39
3472,33
3473,45
3474,10
3475,6
3476,20
3477,27
3478,46
3479,88
3480,9
3481,76
3482,74
3483,9
3484,24
3485,6
3486,90
3487,51
3488,37
3489,16
3490,32
3491,37
3492,45
3493,84
3494,87
3495,2
3496,95
3497,32
3498,48
3499,76
3500,29
3501,50
3502,23
3503,51
3504,19
3505,21
3506,53
3507,91
3508,15
3509,67
3510,45
3511,43
3512,5
3513,44
3514,66
3515,20
3516,5
3517,68
3518,48
3519,37
3520,75
3521,99
3522,87
3523,44
3524,3
3525,15
3526,16
3527,12
3528,33
3529,46
3530,24
3531,1
3532,88
3533,68
3534,52
3535,22
3536,32
3537,40
3538,41
3539,20
3540,38
3541,22
3542,23
3543,72
3544,71
3545,82
3546,42
3547,64
3548,89
3549,46
3550,49
3551,11
3552,75
3553,47
3554,48
3555,57
3556,11
3557,11
3558,87
3559,29
3560,86
3561,14
3562,21
3563,48
3564,20
3565,67
3566,46
3567,11
3568,23
3569,89
3570,74
3571,8
3572,52
3573,39
3574,8
3575,17
3576,39
3577,31
3578,71
3579,37
3580,13
3581,35
3582,18
3583,40
3584,40
3585,42
3586,25
3587,4
3588,85
3589,69
3590,22
3591,42
3592,68
3593,38
3594,59
3595,89
3596,17
3597,9
3598,56
3599,42
3600,36
3601,43
3602,85
3603,62
3604,70
3605,66
3606,83
3607,4
3608,49
3609,75
3610,82
3611,88
3612,24
3613,81
3614,82
3615,59
3616,12
3617,39
3618,48
3619,10
3620,46
3621,98
3622,15
3623,35
3624,40
3625,95
3626,2
3627,68
3628,4
3629,43
3630,15
3631,32
3632,100
3633,21
3634,67
3635,95
3636,26
3637,89
3638,51
3639,35
3640,23
3641,27
3642,67
3643,21
3644,76
3645,35
3646,46
3647,60
3648,22
3649,43
3650,85
3651,10
3652,28
3653,82
3654,42
3655,91
3656,15
3657,13
3658,12
3659,50
3660,5
3661,42
3662,67
3663,96
3664,97
3665,23
3666,96
3667,47
3668,84
3669,14
3670,21
3671,47
3672,55
3673,62
3674,15
3675,66
3676,80
3677,16
3678,62
3679,41
3680,20
3681,43
3682,37
3683,64
3684,42
3685,76
3686,79
3687,35
3688,79
3689,40
3690,51
3691,51
3692,10
3693,19
3694,70
3695,1
3696,100
3697,99
3698,26
3699,69
3700,2
3701,17
3702,17
3703,74
3704,81
3705,63
3706,31
3707,79
3708,61
3709,7
3710,31
3711,21
3712,84
3713,75
3714,66
3715,54
3716,27
3717,90
3718,62
3719,56
3720,74
3721,89
3722,45
3723,81
3724,37
3725,12
3726,19
3727,37
3728,17
3729,46
3730,56
3731,97
3732,15
3733,38
3734,61
3735,19
3736,80
3737,4
3738,7
3739,24
3740,72
3741,5
3742,62
3743,78
3744,17
3745,54
3746,85
3747,3
3748,70
3749,94
3750,14
3751,53
3752,80
3753,71
3754,68
3755,29
3756,18
3757,52
3758,65
3759,66
3760,39
3761,7
3762,9
3763,44
3764,2
3765,50
3766,31
3767,59
3768,79
3769,34
3770,47
3771,14
3772,23
3773,14
3774,38
3775,47
3776,54
3777,77
3778,84
3779,12
3780,15
3781,48
3782,5
3783,84
3784,39
3785,72
3786,24
3787,38
3788,32
3789,74
3790,82
3791,47
3792,27
3793,74
3794,40
3795,53
3796,66
3797,50
3798,54
3799,15
3800,23
3801,50
3802,73
3803,89
3804,81
3805,18
3806,55
3807,68
3808,72
3809,2
3810,16
3811,10
3812,95
3813,20
3814,4
3815,62
3816,89
3817,38
3818,94
3819,94
3820,30
3821,43
3822,73
3823,40
3824,35
3825,18
3826,27
3827,54
3828,54
3829,86
3830,79
3831,15
3832,45
3833,20
3834,35
3835,16
3836,42
3837,73
3838,90
3839,48
3840,56
3841,68
3842,13
3843,64
3844,44
3845,98
3846,84
3847,46
3848,78
3849,59
3850,24
3851,41
3852,12
3853,22
3854,92
3855,41
3856,10
3857,12
3858,31
3859,19
3860,86
3861,49
3862,44
3863,12
3864,34
3865,28
3866,86
3867,7
3868,34
3869,59
3870,3
3871,46
3872,16
3873,23
3874,58
3875,19
3876,76
3877,57
3878,61
3879,50
3880,18
3881,34
3882,12
3883,47
3884,70
3885,34
3886,55
3887,52
3888,17
3889,39
3890,17
3891,92
3892,36
3893,22
3894,11
3895,72
3896,5
3897,66
3898,47
3899,12
3900,52
3901,29
3902,100
3903,53
3904,54
3905,14
3906,26
3907,1
3908,100
3909,18
3910,48
3911,39
3912,44
3913,91
3914,45
3915,81
3916,23
3917,28
3918,54
3919,2
3920,49
3921,5
3922,24
3923,67
3924,11
3925,49
3926,21
3927,7
3928,99
3929,19
3930,89
3931,83
3932,28
3933,90
3934,1
3935,75
3936,39
3937,71
3938,59
3939,80
3940,57
3941,29
3942,31
3943,63
3944,5
3945,32
3946,50
3947,67
3948,21
3949,31
3950,95
3951,74
3952,62
3953,3
3954,37
3955,73
3956,54
3957,73
3958,39
3959,19
3960,31
3961,78
3962,74
3963,48
3964,60
3965,31
3966,16
3967,45
3968,32
3969,1
3970,33
3971,52
3972,46
3973,11
3974,19
3975,53
3976,34
3977,20
3978,77
3979,45
3980,42
3981,42
3982,7
3983,81
3984,1
3985,74
3986,3
3987,69
3988,13
3989,41
3990,94
3991,44
3992,42
3993,68
3994,52
3995,27
3996,3
3997,10
3998,2
3999,39
4000,49
4001,20
4002,56
4003,99
4004,52
4005,91
4006,81
4007,54
4008,11
4009,35
4010,83
4011,68
4012,37
4013,41
4014,6
4015,14
4016,3
4017,17
4018,25
4019,23
4020,66
4021,71
4022,29
4023,65
4024,29
4025,55
4026,38
4027,51
4028,32
4029,49
4030,36
4031,64
4032,56
4033,22
4034,39
4035,5
4036,97
4037,70
4038,95
4039,38
4040,18
4041,78
4042,34
4043,81
4044,68
4045,35
4046,16
4047,37
4048,84
4049,78
4050,45
4051,52
4052,21
4053,9
4054,79
4055,20
4056,35
4057,33
4058,34
4059,14
4060,68
4061,39
4062,25
4063,98
4064,24
4065,33
4066,21
4067,1
4068,42
4069,56
4070,67
4071,45
4072,33
4073,20
4074,80
4075,4
4076,39
4077,33
4078,77
4079,17
4080,58
4081,100
4082,89
4083,8
4084,79
4085,44
4086,97
4087,58
4088,11
4089,44
4090,30
4091,65
4092,37
4093,81
4094,84
4095,82
4096,78
4097,99
4098,4
4099,12
4100,64
4101,7
4102,27
4103,81
4104,39
4105,7
4106,30
4107,22
4108,29
4109,45
4110,97
4111,98
4112,95
4113,89
4114,26
4115,48
4116,90
4117,53
4118,36
4119,56
4120,8
4121,71
4122,89
4123,73
4124,6
4125,22
4126,2
4127,17
4128,9
4129,40
4130,76
4131,90
4132,47
4133,9
4134,51
4135,27
4136,61
4137,25
4138,34
4139,71
4140,9
4141,46
4142,88
4143,25
4144,82
4145,58
4146,4
4147,33
4148,88
4149,8
4150,40
4151,73
4152,53
4153,40
4154,60
4155,79
4156,10
4157,32
4158,11
4159,22
4160,50
4161,67
4162,79
4163,80
4164,23
4165,2
4166,6
4167,73
4168,52
4169,7
4170,88
4171,71
4172,14
4173,69
4174,53
4175,41
4176,86
4177,25
4178,85
4179,48
4180,63
4181,15
4182,40
4183,17
4184,41
4185,78
4186,77
4187,33
4188,59
4189,38
4190,100
4191,1
4192,67
4193,9
4194,80
4195,86
4196,4
4197,7
4198,18
4199,69
4200,2
4201,54
4202,8
4203,81
4204,13
4205,29
4206,7
4207,22
4208,14
4209,89
4210,96
4211,86
4212,72
4213,6
4214,70
4215,47
4216,42
4217,46
4218,67
4219,11
4220,3
4221,69
4222,91
4223,40
4224,15
4225,53
4226,52
4227,22
4228,91
4229,13
4230,27
4231,14
4232,82
4233,24
4234,70
4235,68
4236,94
4237,19
4238,23
4239,31
4240,34
4241,14
4242,63
4243,88
4244,27
4245,79
4246,54
4247,22
4248,87
4249,44
4250,25
4251,70
4252,58
4253,50
4254,65
4255,76
4256,17
4257,2
4258,81
4259,61
4260,54
4261,95
4262,12
4263,59
4264,42
4265,42
4266,24
4267,9
4268,75
4269,46
4270,57
4271,65
4272,94
4273,3
4274,71
4275,69
4276,99
4277,27
4278,45
4279,15
4280,8
4281,13
4282,94
4283,29
4284,51
4285,58
4286,71
4287,42
4288,56
4289,87
4290,17
4291,39
4292,23
4293,73
4294,16
4295,9
4296,33
4297,60
4298,5
4299,73
4300,26
4301,11
4302,49
4303,32
4304,31
4305,12
4306,79
4307,47
4308,57
4309,25
4310,28
4311,31
4312,55
4313,73
4314,83
4315,3
4316,89
4317,43
4318,85
4319,9
4320,49
4321,11
4322,89
4323,18
4324,14
4325,42
4326,19
4327,56
4328,99
4329,39
4330,65
4331,55
4332,54
4333,51
4334,18
4335,7
4336,45
4337,51
4338,40
4339,85
4340,11
4341,50
4342,51
4343,80
4344,48
4345,33
4346,29
4347,16
4348,13
4349,13
4350,80
4351,70
4352,58
4353,65
4354,47
4355,1
4356,47
4357,49
4358,17
4359,32
4360,36
4361,8
4362,73
4363,34
4364,72
4365,83
4366,52
4367,32
4368,6
4369,20
4370,32
4371,44
4372,27
4373,4
4374,47
4375,20
4376,41
4377,24
4378,47
4379,24
4380,52
4381,14
4382,52
4383,17
4384,38
4385,79
4386,32
4387,32
4388,96
4389,16
4390,25
4391,40
4392,13
4393,12
4394,31
4395,17
4396,59
4397,25
4398,97
4399,46
4400,55
4401,58
4402,56
4403,48
4404,3
4405,1
4406,78
4407,99
4408,28
4409,43
4410,25
4411,18
4412,4
4413,54
4414,73
4415,1
4416,18
4417,67
4418,34
4419,37
4420,50
4421,84
4422,10
4423,38
4424,84
4425,20
4426,25
4427,26
4428,73
4429,91
4430,18
4431,38
4432,24
4433,81
4434,12
4435,29
4436,48
4437,65
4438,11
4439,53
4440,42
4441,13
4442,8
4443,11
4444,35
4445,58
4446,3
4447,1
4448,70
4449,19
4450,33
4451,97
4452,37
4453,77
4454,75
4455,76
4456,5
4457,33
4458,61
4459,26
4460,3
4461,46
4462,25
4463,26
4464,29
4465,47
4466,49
4467,83
4468,76
4469,53
4470,30
4471,3
4472,39
4473,20
4474,70
4475,5
4476,71
4477,40
4478,38
4479,97
4480,21
4481,80
4482,27
4483,88
4484,63
4485,14
4486,42
4487,25
4488,69
4489,12
4490,50
4491,79
4492,51
4493,19
4494,25
4495,12
4496,99
4497,57
4498,23
4499,14
4500,5
4501,35
4502,38
4503,90
4504,4
4505,11
4506,31
4507,38
4508,11
4509,32
4510,4
4511,82
4512,16
4513,21
4514,58
4515,65
4516,2
4517,38
4518,1
4519,9
4520,7
4521,85
4522,13
4523,74
4524,10
4525,10
4526,94
4527,24
4528,21
4529,28
4530,3
4531,6
4532,48
4533,66
4534,59
4535,46
4536,1
4537,43
4538,7
4539,32
4540,27
4541,14
4542,20
4543,20
4544,8
4545,10
4546,40
4547,21
4548,12
4549,5
4550,35
4551,9
4552,5
4553,66
4554,39
4555,39
4556,38
4557,98
4558,100
4559,11
4560,94
4561,54
4562,56
4563,51
4564,6
4565,15
4566,63
4567,77
4568,89
4569,73
4570,18
4571,11
4572,71
4573,21
4574,34
4575,55
4576,18
4577,39
4578,82
4579,7
4580,3
4581,97
4582,32
4583,29
4584,57
4585,52
4586,47
4587,31
4588,14
4589,40
4590,64
4591,23
4592,56
4593,21
4594,73
4595,93
4596,37
4597,46
4598,81
4599,54
4600,50
4601,50
4602,57
4603,25
4604,43
4605,59
4606,28
4607,73
4608,46
4609,44
4610,26
4611,54
4612,31
4613,8
4614,94
4615,2
4616,31
4617,39
4618,58
4619,52
4620,26
4621,36
4622,45
4623,39
4624,75
4625,68
4626,45
4627,74
4628,54
4629,98
4630,23
4631,48
4632,44
4633,96
4634,69
4635,24
4636,18
4637,42
4638,25
4639,24
4640,28
4641,7
4642,67
4643,20
4644,33
4645,14
4646,12
4647,26
4648,53
4649,100
4650,100
4651,13
4652,42
4653,86
4654,59
4655,34
4656,32
4657,23
4658,3
4659,87
4660,18
4661,96
4662,23
4663,54
4664,14
4665,21
4666,37
4667,82
4668,92
4669,10
4670,36
4671,34
4672,72
4673,35
4674,93
4675,64
4676,26
4677,68
4678,58
4679,30
4680,67
4681,15
4682,40
4683,37
4684,35
4685,93
4686,89
4687,50
4688,33
4689,13
4690,13
4691,29
4692,16
4693,22
4694,55
4695,62
4696,54
4697,95
4698,49
4699,72
4700,79
4701,30
4702,90
4703,69
4704,73
4705,7
4706,46
4707,28
4708,64
4709,82
4710,29
4711,73
4712,36
4713,87
4714,19
4715,66
4716,72
4717,79
4718,19
4719,70
4720,8
4721,46
4722,41
4723,19
4724,16
4725,16
4726,89
4727,90
4728,58
4729,33
4730,32
4731,43
4732,61
4733,27
4734,12
4735,92
4736,56
4737,60
4738,48
4739,37
4740,74
4741,71
4742,31
4743,22
4744,66
4745,27
4746,26
4747,45
4748,34
4749,14
4750,27
4751,36
4752,19
4753,56
4754,69
4755,11
4756,44
4757,62
4758,59
4759,39
4760,41
4761,20
4762,12
4763,80
4764,47
4765,63
4766,80
4767,47
4768,65
4769,4
4770,5
4771,22
4772,27
4773,60
4774,44
4775,31
4776,66
4777,95
4778,42
4779,32
4780,99
4781,94
4782,52
4783,23
4784,18
4785,66
4786,5
4787,52
4788,4
4789,42
4790,87
4791,96
4792,43
4793,61
4794,99
4795,57
4796,13
4797,9
4798,56
4799,84
4800,76
4801,84
4802,1
4803,96
4804,8
4805,31
4806,10
4807,45
4808,25
4809,49
4810,60
4811,47
4812,19
4813,18
4814,1
4815,51
4816,65
4817,92
4818,58
4819,11
4820,88
4821,98
4822,54
4823,56
4824,9
4825,78
4826,94
4827,56
4828,68
4829,30
4830,32
4831,6
4832,64
4833,40
4834,35
4835,35
4836,68
4837,69
4838,86
4839,24
4840,72
4841,30
4842,70
4843,69
4844,41
4845,68
4846,42
4847,35
4848,88
4849,4
4850,90
4851,63
4852,52
4853,45
4854,11
4855,85
4856,56
4857,7
4858,99
4859,47
4860,91
4861,27
4862,11
4863,87
4864,4
4865,11
4866,44
4867,68
4868,79
4869,21
4870,29
4871,10
4872,30
4873,12
4874,55
4875,36
4876,81
4877,89
4878,61
4879,69
4880,88
4881,78
4882,73
4883,85
4884,86
4885,2
4886,31
4887,71
4888,49
4889,2
4890,67
4891,19
4892,52
4893,91
4894,32
4895,55
4896,21
4897,91
4898,56
4899,13
4900,85
4901,78
4902,29
4903,54
4904,95
4905,21
4906,48
4907,98
4908,9
4909,35
4910,14
4911,58
4912,17
4913,78
4914,37
4915,80
4916,19
4917,41
4918,75
4919,10
4920,65
4921,48
4922,15
4923,89
4924,59
4925,26
4926,6
4927,34
4928,68
4929,54
4930,39
4931,27
4932,52
4933,22
4934,79
4935,52
4936,74
4937,53
4938,39
4939,62
4940,6
4941,38
4942,18
4943,100
4944,34
4945,43
4946,76
4947,56
4948,40
4949,78
4950,64
4951,66
4952,96
4953,51
4954,67
4955,58
4956,37
4957,7
4958,59
4959,38
4960,33
4961,58
4962,67
4963,14
4964,60
4965,51
4966,4
4967,83
4968,15
4969,31
4970,3
4971,52
4972,30
4973,48
4974,92
4975,55
4976,69
4977,45
4978,55
4979,44
4980,59
4981,82
4982,68
4983,51
4984,47
4985,6
4986,13
4987,23
4988,94
4989,97
4990,45
4991,8
4992,40
4993,57
4994,95
4995,26
4996,39
4997,29
4998,13
4999,41
5000,45
5001,35
5002,67
5003,14
5004,26
5005,51
5006,97
5007,54
5008,18
5009,7
5010,42
5011,56
5012,68
5013,5
5014,91
5015,45
5016,95
5017,65
5018,37
5019,85
5020,79
5021,22
5022,35
5023,12
5024,25
5025,11
5026,75
5027,8
5028,60
5029,39
5030,39
5031,9
5032,95
5033,37
5034,100
5035,33
5036,61
5037,22
5038,8
5039,39
5040,89
5041,31
5042,31
5043,38
5044,21
5045,53
5046,3
5047,34
5048,61
5049,21
5050,83
5051,89
5052,27
5053,90
5054,71
5055,56
5056,35
5057,59
5058,51
5059,75
5060,5
5061,39
5062,64
5063,5
5064,93
5065,81
5066,26
5067,30
5068,46
5069,11
5070,31
5071,58
5072,65
5073,77
5074,16
5075,41
5076,53
5077,14
5078,35
5079,29
5080,5
5081,100
5082,21
5083,17
5084,54
5085,56
5086,45
5087,85
5088,96
5089,35
5090,15
5091,59
5092,87
5093,20
5094,44
5095,77
5096,45
5097,18
5098,80
5099,98
5100,5
5101,8
5102,12
5103,11
5104,64
5105,85
5106,87
5107,11
5108,68
5109,57
5110,51
5111,98
5112,1
5113,96
5114,40
5115,85
5116,5
5117,29
5118,31
5119,5
5120,92
5121,9
5122,49
5123,28
5124,81
5125,45
5126,49
5127,87
5128,16
5129,48
5130,62
5131,40
5132,78
5133,38
5134,57
5135,58
5136,48
5137,86
5138,63
5139,32
5140,50
5141,24
5142,43
5143,25
5144,7
5145,63
5146,94
5147,57
5148,26
5149,24
5150,82
5151,20
5152,88
5153,49
5154,14
5155,8
5156,28
5157,5
5158,72
5159,6
5160,42
5161,86
5162,95
5163,49
5164,91
5165,14
5166,22
5167,30
5168,10
5169,67
5170,26
5171,70
5172,55
5173,67
5174,46
5175,44
5176,42
5177,87
5178,32
5179,95
5180,46
5181,4
5182,97
5183,42
5184,25
5185,17
5186,5
5187,66
5188,49
5189,50
5190,28
5191,66
5192,9
5193,82
5194,40
5195,52
5196,46
5197,16
5198,31
5199,34
5200,1
5201,93
5202,44
5203,18
5204,82
5205,21
5206,73
5207,25
5208,10
5209,2
5210,63
5211,73
5212,30
5213,25
5214,75
5215,27
5216,77
5217,53
5218,98
5219,34
5220,74
5221,36
5222,35
5223,67
5224,14
5225,65
5226,52
5227,28
5228,74
5229,12
5230,31
5231,47
5232,16
5233,68
5234,65
5235,24
5236,33
5237,56
5238,30
5239,41
5240,22
5241,48
5242,37
5243,25
5244,44
5245,44
5246,48
5247,19
5248,58
5249,87
5250,33
5251,62
5252,44
5253,87
5254,19
5255,9
5256,11
5257,50
5258,30
5259,88
5260,16
5261,68
5262,63
5263,88
5264,51
5265,49
5266,32
5267,2
5268,10
5269,68
5270,75
5271,22
5272,82
5273,36
5274,26
5275,13
5276,58
5277,62
5278,38
5279,6
5280,16
5281,75
5282,41
5283,20
5284,3
5285,16
5286,47
5287,42
5288,13
5289,22
5290,54
5291,18
5292,48
5293,81
5294,57
5295,18
5296,23
5297,93
5298,59
5299,16
5300,6
5301,32
5302,71
5303,18
5304,32
5305,61
5306,18
5307,73
5308,57
5309,76
5310,23
5311,20
5312,22
5313,23
5314,39
5315,17
5316,1
5317,50
5318,26
5319,16
5320,85
5321,48
5322,90
5323,37
5324,39
5325,41
5326,15
5327,100
5328,26
5329,65
5330,77
5331,72
5332,34
5333,39
5334,56
5335,24
5336,40
5337,1
5338,13
5339,64
5340,12
5341,44
5342,25
5343,63
5344,26
5345,74
5346,55
5347,100
5348,47
5349,7
5350,12
5351,73
5352,22
5353,25
5354,19
5355,48
5356,46
5357,44
5358,50
5359,16
5360,74
5361,87
5362,3
5363,8
5364,49
5365,68
5366,9
5367,6
5368,97
5369,59
5370,16
5371,26
5372,41
5373,87
5374,62
5375,82
5376,25
5377,77
5378,94
5379,60
5380,46
5381,92
5382,85
5383,85
5384,83
5385,6
5386,54
5387,95
5388,54
5389,54
5390,99
5391,24
5392,96
5393,80
5394,91
5395,53
5396,11
5397,7
5398,66
5399,46
5400,61
5401,45
5402,42
5403,55
5404,41
5405,68
5406,65
5407,44
5408,49
5409,6
5410,59
5411,52
5412,3
5413,80
5414,26
5415,77
5416,32
5417,49
5418,92
5419,79
5420,10
5421,36
5422,75
5423,9
5424,16
5425,20
5426,57
5427,40
5428,93
5429,38
5430,3
5431,3
5432,93
5433,68
5434,51
5435,17
5436,19
5437,94
5438,63
5439,100
5440,97
5441,58
5442,16
5443,66
5444,25
5445,52
5446,32
5447,47
5448,42
5449,87
5450,76
5451,55
5452,69
5453,24
5454,15
5455,33
5456,59
5457,22
5458,96
5459,52
5460,40
5461,17
5462,10
5463,97
5464,1
5465,2
5466,48
5467,38
5468,11
5469,3
5470,67
5471,8
5472,55
5473,14
5474,14
5475,84
5476,10
5477,36
5478,90
5479,23
5480,45
5481,48
5482,3
5483,28
5484,70
5485,43
5486,65
5487,98
5488,52
5489,25
5490,27
5491,22
5492,25
5493,13
5494,14
5495,49
5496,50
5497,96
5498,1
5499,59
5500,98
5501,32
5502,52
5503,80
5504,5
5505,92
5506,1
5507,84
5508,49
5509,3
5510,28
5511,64
5512,71
5513,22
5514,8
5515,50
5516,82
5517,36
5518,8
5519,21
5520,55
5521,6
5522,26
5523,7
5524,35
5525,17
5526,82
5527,16
5528,93
5529,54
5530,60
5531,36
5532,29
5533,3
5534,55
5535,6
5536,18
5537,1
5538,37
5539,27
5540,87
5541,71
5542,73
5543,18
5544,65
5545,64
5546,86
5547,27
5548,27
5549,70
5550,36
5551,2
5552,71
5553,48
5554,31
5555,72
5556,51
5557,1
5558,3
5559,68
5560,2
5561,18
5562,27
5563,47
5564,33
5565,20
5566,9
5567,74
5568,90
5569,12
5570,9
5571,40
5572,10
5573,1
5574,66
5575,38
5576,51
5577,1
5578,62
5579,74
5580,87
5581,39
5582,57
5583,43
5584,73
5585,38
5586,22
5587,97
5588,36
5589,3
5590,85
5591,54
5592,33
5593,45
5594,83
5595,30
5596,7
5597,29
5598,12
5599,7
5600,44
5601,29
5602,61
5603,42
5604,13
5605,47
5606,9
5607,93
5608,3
5609,72
5610,51
5611,87
5612,36
5613,51
5614,13
5615,46
5616,39
5617,53
5618,7
5619,80
5620,81
5621,68
5622,15
5623,8
5624,18
5625,41
5626,37
5627,93
5628,75
5629,11
5630,76
5631,25
5632,37
5633,36
5634,94
5635,61
5636,85
5637,50
5638,8
5639,91
5640,17
5641,37
5642,93
5643,90
5644,1
5645,86
5646,98
5647,15
5648,25
5649,12
5650,1
5651,24
5652,33
5653,52
5654,40
5655,57
5656,43
5657,31
5658,64
5659,31
5660,64
5661,53
5662,52
5663,23
5664,62
5665,80
5666,45
5667,25
5668,94
5669,81
5670,75
5671,16
5672,90
5673,33
5674,46
5675,49
5676,5
5677,21
5678,3
5679,7
5680,37
5681,24
5682,63
5683,51
5684,81
5685,94
5686,1
5687,29
5688,16
5689,48
5690,31
5691,21
5692,56
5693,49
5694,17
5695,61
5696,75
5697,84
5698,8
5699,43
5700,94
5701,71
5702,60
5703,52
5704,79
5705,83
5706,55
5707,6
5708,7
5709,48
5710,42
5711,93
5712,70
5713,53
5714,58
5715,37
5716,9
5717,21
5718,2
5719,50
5720,34
5721,94
5722,7
5723,21
5724,43
5725,33
5726,97
5727,65
5728,47
5729,64
5730,11
5731,26
5732,16
5733,67
5734,42
5735,10
5736,83
5737,14
5738,30
5739,58
5740,10
5741,31
5742,8
5743,47
5744,40
5745,42
5746,30
5747,6
5748,38
5749,54
5750,30
5751,91
5752,42
5753,99
5754,47
5755,98
5756,96
5757,9
5758,33
5759,41
5760,71
5761,54
5762,59
5763,4
5764,43
5765,81
5766,1
5767,8
5768,10
5769,94
5770,7
5771,66
5772,27
5773,81
5774,71
5775,78
5776,36
5777,91
5778,12
5779,27
5780,99
5781,37
5782,31
5783,1
5784,85
5785,48
5786,50
5787,38
5788,83
5789,4
5790,88
5791,39
5792,94
5793,84
